text_id,sent_id,finite_verb,non_finite_verb,length,befaft_bef,befaft_aft,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
1536,2192546,hate,talk,4,0,0,1,0,0,1,0,0,0,VVG,1
1536,2192672,start,tell,4,0,0,0,0,1,0,0,0,1,VVG,1
1536,2192862,start,say,3,0,0,1,0,0,1,0,0,0,VV,0
1536,2193000,hate,lose,4,0,0,1,0,0,1,0,0,0,VV,0
1536,2193026,start,play,4,0,1,1,0,0,0,1,0,0,VVG,1
1536,2193533,start,leave,5,0,0,1,0,0,1,0,0,0,VV,0
1536,2193550,start,talk,4,0,0,1,0,0,0,1,0,0,VVG,1
1536,2193553,start,shoot,5,0,0,0,0,1,0,0,0,0,VVG,1
1536,2193616,start,spray,5,0,1,0,1,0,1,0,0,0,VVG,1
1536,2193738,start,rediscover,10,0,1,0,1,0,0,1,0,0,VVG,1
1536,2194879,start,do,2,0,0,1,0,0,0,1,0,0,VVG,1
1536,2194940,start,take,4,1,0,0,1,0,1,0,0,0,VVG,1
1537,2195776,start,observe,7,0,1,0,1,0,1,0,0,0,VV,0
1538,2196880,start,change,6,0,0,0,0,1,1,0,0,0,VV,0
1538,2197035,start,charge,6,0,0,1,0,0,1,0,0,0,VVG,1
1538,2197228,start,reap,4,0,1,0,1,0,1,0,0,0,VV,0
1538,2197236,start,reap,4,0,1,0,1,0,1,0,0,0,VV,0
1538,2197303,start,collect,7,0,1,0,1,0,0,1,0,0,VV,0
1538,2197330,start,use,3,0,1,0,1,0,0,1,0,0,VVG,1
1538,2197749,start,get,3,1,0,0,1,0,0,1,0,0,VV,0
1538,2198204,start,become,6,0,1,1,0,0,1,0,0,0,VV,0
1541,2200903,start,curl,4,0,0,1,0,0,1,0,0,0,VV,0
1541,2201293,start,assert,6,0,1,0,1,0,1,0,0,0,VV,0
1542,2202015,start,move,4,0,1,0,1,0,1,0,0,0,VVG,1
1542,2202075,start,slide,5,0,0,1,0,0,1,0,0,0,VVG,1
1542,2202164,start,ride,4,0,0,0,0,1,0,1,0,0,VVG,1
1542,2202253,start,giggle,6,0,0,1,0,0,0,1,0,0,VVG,1
1542,2202456,start,get,3,0,1,0,1,0,0,1,0,0,VVG,1
1543,2202784,start,dive,4,0,0,1,0,0,1,0,0,0,VVG,1
1543,2203143,start,prune,5,0,0,1,0,0,0,0,0,0,VVG,1
1543,2203196,start,give,4,0,0,1,0,0,1,0,0,0,VV,0
1543,2203298,start,peel,4,0,0,1,0,0,1,0,0,0,VV,0
1543,2203580,start,weep,4,0,0,1,0,0,0,1,0,0,VVG,1
1543,2203630,start,write,5,0,1,0,1,0,0,1,0,0,VVG,1
1543,2203673,start,take,4,0,1,0,1,0,0,1,0,0,VVG,1
1543,2204255,start,exclude,7,0,1,0,1,0,1,0,0,0,VVG,1
1544,2205270,start,trail,5,0,1,0,1,0,1,0,0,0,VVG,1
1544,2205819,start,look,4,0,0,0,0,1,1,0,0,0,VVG,1
1544,2205836,start,take,4,0,1,0,1,0,1,0,0,0,VV,0
1544,2206110,start,cry,3,0,0,1,0,0,0,1,0,0,VVG,1
1544,2206243,start,help,4,0,0,1,0,0,0,1,0,0,VVG,1
1544,2206345,start,learn,5,0,0,0,0,1,0,1,0,0,VV,0
1544,2206802,start,embellish,9,0,0,1,0,0,1,0,0,0,VV,0
1544,2208347,start,weep,4,0,0,1,0,0,0,1,0,0,VVG,1
1544,2208506,start,move,4,0,0,1,0,0,1,0,0,0,VV,0
1546,2211239,start,do,2,0,1,0,0,1,0,1,0,0,VV,0
1546,2211301,start,scream,6,0,0,0,0,1,0,1,0,0,VVG,1
1546,2211369,start,suggest,7,0,1,0,1,0,0,1,0,0,VV,0
1546,2214204,start,stop,4,0,0,1,0,0,1,0,0,0,VV,0
1547,2214698,start,play,4,0,1,0,1,0,0,1,0,0,VVG,1
1547,2214985,start,bring,5,0,1,0,1,0,1,0,0,0,VV,0
1547,2215322,start,tramp,5,0,0,0,0,1,0,1,0,0,VVG,1
1547,2215368,start,die,3,0,0,1,0,0,0,1,0,0,VVG,1
1547,2215368,start,happen,6,0,0,1,0,0,0,1,0,0,VVG,1
1547,2215368,start,drop,4,0,0,0,0,1,0,1,0,0,VVG,1
1547,2215561,start,proceed,7,0,0,1,0,0,1,0,0,0,VV,0
1547,2215793,hate,like,4,0,0,1,0,0,1,0,0,0,VV,0
1547,2216038,start,fill,4,0,1,0,1,0,0,1,0,0,VV,0
1547,2216049,start,tell,4,0,0,1,0,0,0,0,0,1,VVG,1
1547,2216095,start,learn,5,0,0,0,0,1,1,0,0,0,VVG,1
1547,2216100,start,use,3,0,1,0,1,0,1,0,0,0,VVG,1
1547,2216200,start,colour,6,0,1,0,1,0,1,0,0,0,VVG,1
1547,2216664,start,whoop,5,0,1,0,1,0,1,0,0,0,VVG,1
1547,2216666,start,fade,4,0,0,1,0,0,0,0,0,0,VV,0
1547,2216957,start,give,4,0,0,1,0,0,1,0,0,0,VVG,1
1547,2216975,start,behave,6,0,0,0,0,1,0,1,0,0,VVG,1
1547,2217206,start,go,2,0,0,1,0,0,0,1,0,0,VVG,1
1547,2217206,start,put,3,1,0,0,1,0,0,1,0,0,VV,0
1547,2217214,start,talk,4,0,0,1,0,0,0,1,0,0,VVG,1
1547,2217504,start,mix,3,0,0,1,0,0,0,1,0,0,VV,0
1547,2217582,start,do,2,0,1,0,1,0,1,0,0,0,VVG,1
1547,2217587,start,mix,3,0,0,1,0,0,0,1,0,0,VV,0
1548,2218048,start,question,8,0,0,1,0,0,1,0,0,0,VV,0
1548,2218561,start,put,3,0,1,0,1,0,1,0,0,0,VV,0
1548,2218947,start,look,4,0,0,1,0,0,1,0,0,0,VVG,1
1548,2219359,start,play,4,0,0,1,0,0,0,1,0,0,VVG,1
1548,2219369,start,happen,6,0,0,1,0,0,0,1,0,0,VV,0
1548,2219402,start,heal,4,0,0,1,0,0,1,0,0,0,VVG,1
1548,2219822,start,write,5,0,1,0,1,0,1,0,0,0,VVG,1
1548,2219891,start,take,4,0,1,0,1,0,0,1,0,0,VVG,1
1548,2219984,start,work,4,0,1,0,1,0,0,1,0,0,VVG,1
1548,2221052,start,turn,4,0,0,0,0,1,0,1,0,0,VVG,1
1548,2221177,start,rain,4,0,0,1,0,0,1,0,0,0,VVG,1
1548,2221654,start,collect,7,0,0,1,0,0,0,0,0,0,VVG,1
1550,2223374,start,attack,6,0,1,0,1,0,0,0,1,0,VV,0
1551,2223628,start,count,5,0,1,0,1,0,0,0,0,0,VV,0
1551,2223881,start,fall,4,0,0,1,0,0,1,0,0,0,VV,0
1551,2224076,start,use,3,0,1,0,1,0,1,0,0,0,VV,0
1551,2224122,start,experiment,10,0,0,0,0,1,1,0,0,0,VVG,1
1551,2224172,start,get,3,0,0,0,0,1,0,1,0,0,VV,0
1551,2224175,start,fix,3,0,0,1,0,0,0,1,0,0,VVG,1
1551,2224180,start,hit,3,0,1,0,1,0,0,1,0,0,VVG,1
1551,2224180,start,come,4,0,0,1,0,0,0,1,0,0,VVG,1
1551,2224366,start,go,2,0,1,0,1,0,0,1,0,0,VVG,1
1551,2224463,hate,come,4,0,0,1,0,0,1,0,0,0,VV,0
1551,2224465,start,build,5,0,0,1,0,0,1,0,0,0,VV,0
1551,2224612,start,smoke,5,0,0,1,0,0,0,1,0,0,VVG,1
1551,2224662,start,do,2,0,0,0,0,1,0,1,0,0,VVG,1
1551,2224662,start,break,5,1,0,0,1,0,0,1,0,0,VVG,1
1551,2225015,start,go,2,0,0,1,0,0,0,1,0,0,VVG,1
1551,2225131,start,get,3,1,0,0,1,0,0,1,0,0,VVG,1
1551,2225142,start,get,3,0,0,1,0,0,1,0,0,0,VVG,1
1551,2225211,start,sell,4,0,0,0,0,1,0,1,0,0,VVG,1
1551,2225246,start,deal,4,0,0,1,0,0,0,1,0,0,VVG,1
1551,2225252,start,deal,4,0,1,0,1,0,0,1,0,0,VVG,1
1551,2225254,start,get,3,0,1,0,0,1,0,1,0,0,VVG,1
1551,2225266,start,prescribe,9,0,1,0,1,0,0,1,0,0,VVG,1
1551,2225277,start,go,2,0,1,0,1,0,0,1,0,0,VVG,1
1551,2225287,start,get,3,0,1,1,0,0,0,0,0,0,VVG,1
1551,2225318,start,dabble,6,0,0,0,0,1,0,1,0,0,VV,0
1551,2225323,start,take,4,0,0,0,0,1,0,1,0,0,VVG,1
1551,2225325,start,get,3,0,0,1,0,0,0,1,0,0,VVG,1
1551,2225335,start,get,3,0,0,0,0,1,0,1,0,0,VVG,1
1551,2225342,start,take,4,1,1,0,1,0,0,1,0,0,VV,0
1551,2225371,start,go,2,0,0,0,0,1,0,1,0,0,VVG,1
1551,2225385,start,go,2,0,0,1,0,0,0,1,0,0,VV,0
1552,2226643,start,explain,7,0,1,0,1,0,1,0,0,0,VVG,1
1553,2227691,start,sing,4,0,0,0,0,1,0,1,0,0,VVG,1
1555,2230734,start,put,3,0,0,1,0,0,0,1,0,0,VVG,1
1555,2232371,start,make,4,0,1,1,0,0,0,1,0,0,VVG,1
1556,2233491,start,overlap,7,0,0,1,0,0,1,0,0,0,VV,0
1556,2233491,start,become,6,0,1,1,0,0,1,0,0,0,VVG,1
1557,2234040,start,thump,5,1,1,0,1,0,0,1,0,0,VVG,1
1557,2234387,start,howl,4,0,0,0,0,1,0,1,0,0,VVG,1
1557,2234567,start,recite,6,0,1,0,1,0,0,1,0,0,VVG,1
1557,2234803,start,go,2,0,0,1,0,0,1,0,0,0,VVG,1
1557,2234853,start,quest,5,0,0,0,0,1,1,0,0,0,VVG,1
1557,2235024,start,think,5,0,0,1,0,0,0,1,0,0,VVG,1
1557,2235222,start,shout,5,0,0,1,0,0,0,1,0,0,VVG,1
1557,2235631,start,see,3,0,1,0,1,0,1,0,0,0,VVG,1
1557,2235685,start,shake,5,0,1,0,1,0,0,1,0,0,VVG,1
1557,2235711,start,grip,4,1,1,0,1,0,0,1,0,0,VVG,1
1557,2235832,start,look,4,0,0,0,0,1,1,0,0,0,VVG,1
1557,2235898,start,clean,5,0,1,0,1,0,0,1,0,0,VVG,1
1557,2236067,start,tell,4,0,0,1,0,0,0,1,0,0,VVG,1
1557,2236080,start,go,2,0,1,1,0,0,0,0,0,0,VVG,1
1557,2236305,start,ask,3,0,0,0,0,1,1,0,0,0,VVG,1
1558,2236982,start,rise,4,0,0,0,0,1,0,1,0,0,VV,0
1558,2237322,start,adopt,5,0,1,0,1,0,0,1,0,0,VV,0
1558,2237970,start,use,3,1,0,0,1,0,0,1,0,0,VV,0
1558,2237996,start,increase,8,0,0,0,0,1,0,1,0,0,VV,0
1558,2238404,start,stop,4,0,1,0,1,0,1,0,0,0,VV,0
1558,2238405,start,space,5,0,0,1,0,0,1,0,0,0,VVG,1
1560,2240802,start,harangue,8,0,1,0,1,0,0,1,0,0,VV,0
1560,2240975,start,give,4,0,1,0,1,0,0,0,0,0,VVG,1
1560,2241160,start,clap,4,0,0,1,0,0,1,0,0,0,VVG,1
1560,2241323,start,sing,4,0,0,1,0,0,0,1,0,0,VVG,1
1560,2241416,start,talk,4,0,0,0,0,1,0,1,0,0,VVG,1
1560,2241476,start,ring,4,0,0,1,0,0,0,1,0,0,VVG,1
1560,2241523,start,read,4,0,1,0,1,0,0,1,0,0,VVG,1
1560,2241716,start,drop,4,0,0,0,0,1,0,1,0,0,VVG,1
1560,2242032,start,arrive,6,0,0,1,0,0,0,1,0,0,VV,0
1560,2242137,start,giggle,6,1,0,1,0,0,0,1,0,0,VVG,1
1560,2242213,start,take,4,0,1,0,1,0,0,1,0,0,VV,0
1560,2242249,start,feel,4,0,0,1,0,0,1,0,0,0,VV,0
1560,2242344,start,laugh,5,0,0,1,0,0,0,1,0,0,VVG,1
1560,2242378,start,fill,4,0,0,0,0,1,0,1,0,0,VVG,1
1560,2242387,start,feel,4,0,1,0,1,0,0,1,0,0,VV,0
1560,2242549,start,run,3,0,0,1,0,0,0,1,0,0,VVG,1
1562,2244801,start,use,3,1,0,0,1,0,0,0,0,0,VVG,1
1562,2245161,start,receive,7,1,0,0,1,0,0,1,0,0,VV,0
1563,2245540,start,emerge,6,0,0,1,0,0,0,1,0,0,VV,0
1563,2245897,start,unravel,7,0,0,1,0,0,0,1,0,0,VV,0
1563,2246015,start,cut,3,0,0,0,0,1,0,0,0,0,VVG,1
1563,2246269,start,roam,4,0,0,1,0,0,0,0,1,0,VV,0
1563,2246279,start,buy,3,0,1,0,1,0,1,0,0,0,VVG,1
1563,2246595,start,update,6,0,0,1,0,0,0,1,0,0,VV,0
1563,2246814,start,think,5,0,0,0,0,1,1,0,0,0,VVG,1
1563,2246834,start,synergise,9,0,0,1,0,0,1,0,0,0,VV,0
1563,2246839,start,arise,5,0,0,1,0,0,1,0,0,0,VV,0
1564,2247762,start,report,6,0,1,0,1,0,1,0,0,0,VV,0
1564,2248804,start,buzz,4,0,1,0,1,0,1,0,0,0,VV,0
1564,2248807,start,breathe,7,0,0,1,0,0,1,0,0,0,VV,0
1564,2248948,start,feel,4,0,0,1,0,0,1,0,0,0,VV,0
1564,2249135,start,work,4,0,1,0,1,0,1,0,0,0,VVG,1
1564,2249135,start,watch,5,0,1,0,1,0,1,0,0,0,VV,0
1566,2252171,start,earn,4,0,0,1,0,0,1,0,0,0,VVG,1
1566,2252313,start,use,3,0,0,1,0,0,1,0,0,0,VV,0
1566,2252408,start,visit,5,0,1,0,1,0,1,0,0,0,VVG,1
1566,2252479,start,worry,5,0,0,1,0,0,1,0,0,0,VVG,1
1568,2255584,start,question,8,1,0,0,1,0,1,0,0,0,VV,0
1569,2256076,start,board,5,0,0,1,0,0,0,1,0,0,VVG,1
1569,2256450,start,talk,4,0,0,1,0,0,0,1,0,0,VVG,1
1569,2256903,start,eat,3,0,0,1,0,0,0,1,0,0,VVG,1
1569,2256903,start,dip,3,0,1,0,1,0,0,1,0,0,VVG,1
1569,2256970,start,hit,3,0,0,1,0,0,0,1,0,0,VVG,1
1569,2256988,start,unpack,6,0,1,0,1,0,0,1,0,0,VVG,1
1569,2257001,start,trim,4,0,1,0,1,0,0,0,0,0,VV,0
1569,2257020,start,try,3,0,0,1,0,0,0,0,0,1,VV,0
1569,2257064,start,snow,4,0,0,1,0,0,0,1,0,0,VVG,1
1569,2257299,start,calculate,9,0,0,1,0,0,0,1,0,0,VVG,1
1569,2257335,start,organise,8,0,0,0,0,1,0,1,0,0,VV,0
1569,2257461,start,talk,4,0,0,1,0,0,0,1,0,0,VVG,1
1572,2258700,start,adjust,6,0,0,1,0,0,1,0,0,0,VV,0
1572,2258816,start,trace,5,0,1,0,1,0,1,0,0,0,VVG,1
1575,2262509,start,speak,5,0,0,1,0,0,1,0,0,0,VVG,1
1575,2262509,start,flow,4,0,0,1,0,0,1,0,0,0,VV,0
1575,2262526,start,emerge,6,0,0,1,0,0,1,0,0,0,VV,0
1575,2262576,start,see,3,0,0,1,0,0,1,0,0,0,VV,0
1575,2262635,start,work,4,0,0,1,0,0,1,0,0,0,VV,0
1575,2262905,start,daydream,8,0,0,1,0,0,1,0,0,0,VVG,1
1575,2263738,start,talk,4,0,0,0,0,1,1,0,0,0,VVG,1
1577,2266377,hate,do,2,0,0,1,0,0,1,0,0,0,VVG,1
1577,2266395,start,go,2,0,0,0,0,1,1,0,0,0,VVG,1
1577,2266528,start,sell,4,0,1,0,1,0,0,1,0,0,VVG,1
1579,2268364,start,invest,6,0,0,0,0,1,0,1,0,0,VVG,1
1579,2268474,start,exchange,8,0,1,0,1,0,1,0,0,0,VV,0
1579,2268627,start,negotiate,9,0,1,0,1,0,0,1,0,0,VV,0
1579,2268803,start,dismantle,9,0,1,0,1,0,0,1,0,0,VVG,1
1579,2269644,start,remove,6,1,0,0,1,0,0,1,0,0,VV,0
1579,2269839,start,create,6,0,1,0,1,0,0,0,0,0,VVG,1
1584,2274283,start,finish,6,0,0,1,0,0,1,0,0,0,VV,0
1586,2276576,start,limit,5,0,1,0,1,0,1,0,0,0,VV,0
1587,2277579,start,air,3,0,1,0,1,0,0,1,0,0,VV,0
1587,2277774,start,think,5,0,0,1,0,0,1,0,0,0,VVG,1
1587,2278143,start,block,5,0,1,0,1,0,1,0,0,0,VV,0
1588,2280540,start,operate,7,1,1,0,1,0,1,0,0,0,VV,0
1590,2283832,start,ring,4,0,0,0,0,1,0,1,0,0,VVG,1
1590,2283896,start,move,4,0,0,1,0,0,0,1,0,0,VV,0
1591,2284147,start,back,4,0,0,1,0,0,0,1,0,0,VV,0
1591,2284336,start,eat,3,0,0,1,0,0,0,1,0,0,VV,0
1591,2284379,start,groom,5,1,0,0,1,0,0,1,0,0,VV,0
1591,2284454,start,walk,4,0,0,0,0,1,0,1,0,0,VV,0
1591,2284916,start,make,4,0,1,0,1,0,0,0,0,0,VV,0
1591,2285115,start,stand,5,0,0,1,0,0,0,1,0,0,VV,0
1591,2285115,start,push,4,0,1,0,1,0,0,1,0,0,VVG,1
1591,2285124,start,cry,3,0,0,1,0,0,0,1,0,0,VV,0
1591,2285183,start,try,3,0,0,1,0,0,0,1,0,0,VVG,1
1591,2285311,hate,come,4,0,0,1,0,0,1,0,0,0,VVG,1
1591,2285768,start,explain,7,0,0,1,0,0,0,1,0,0,VV,0
1591,2285864,start,clear,5,0,1,0,1,0,0,1,0,0,VV,0
1595,2291164,start,act,3,0,0,0,0,1,1,0,0,0,VVG,1
1595,2291331,start,read,4,0,1,0,1,0,0,0,0,0,VV,0
1595,2291740,start,work,4,0,0,1,0,0,0,1,0,0,VVG,1
1595,2291902,start,drink,5,0,0,1,0,0,0,1,0,0,VV,0
1595,2292688,hate,think,5,0,0,1,0,0,0,1,0,0,VV,0
1595,2292853,start,talk,4,0,0,1,0,0,1,0,0,0,VVG,1
1598,2296187,start,understand,10,0,0,1,0,0,0,1,0,0,VV,0
1598,2296225,start,fashion,7,0,0,0,0,1,0,0,0,0,VVG,1
1599,2297755,start,vote,4,0,0,1,0,0,1,0,0,0,VV,0
1601,2299454,start,refuse,6,0,0,1,0,0,1,0,0,0,VVG,1
1601,2299509,start,do,2,0,0,1,0,0,1,0,0,0,VV,0
1601,2299848,start,melt,4,0,0,1,0,0,0,1,0,0,VV,0
1601,2299848,start,shine,5,0,0,1,0,0,0,1,0,0,VV,0
1601,2299851,start,shine,5,0,0,1,0,0,0,1,0,0,VV,0
1601,2299851,start,melt,4,0,0,1,0,0,0,1,0,0,VV,0
1601,2300202,start,emerge,6,0,0,1,0,0,0,1,0,0,VV,0
1603,2301807,start,slip,4,0,0,1,0,0,0,1,0,0,VVG,1
1605,2304696,start,change,6,0,0,1,0,0,1,0,0,0,VV,0
1607,2306198,start,fight,5,0,0,1,0,0,0,1,0,0,VV,0
1607,2306199,start,increase,8,0,0,1,0,0,0,1,0,0,VV,0
1607,2306236,start,appear,6,0,0,0,0,1,0,1,0,0,VVG,1
1607,2306246,start,make,4,0,1,0,1,0,1,0,0,0,VVG,1
1607,2306252,start,make,4,0,0,1,0,0,1,0,0,0,VVG,1
1607,2306384,start,provide,7,0,0,0,0,1,0,1,0,0,VV,0
1607,2306384,start,stimulate,9,0,0,1,0,0,0,1,0,0,VVG,1
1607,2306384,start,crack,5,0,1,0,1,0,0,1,0,0,VVG,1
1607,2306430,start,make,4,0,1,0,1,0,0,0,0,0,VVG,1
1607,2306438,start,charge,6,0,0,0,0,1,1,0,0,0,VVG,1
1607,2306440,start,eat,3,0,0,0,0,1,0,1,0,0,VVG,1
1607,2306579,start,ferret,6,0,0,0,0,1,0,0,0,0,VVG,1
1607,2306608,start,go,2,0,0,0,0,1,0,0,0,0,VVG,1
1607,2306641,start,feed,4,0,1,0,1,0,1,0,0,0,VV,0
1607,2308169,start,promote,7,0,1,0,1,0,0,0,1,0,VVG,1
1608,2308639,start,raise,5,0,1,0,1,0,0,1,0,0,VVG,1
1608,2309157,start,plait,5,0,0,0,0,1,0,0,0,0,VVG,1
1608,2309206,start,feel,4,0,0,1,0,0,0,0,0,0,VV,0
1608,2309516,hate,leave,5,0,1,0,1,0,0,1,0,0,VVG,1
1608,2310329,start,crawl,5,0,0,1,0,0,0,0,0,0,VVG,1
1608,2310575,start,wash,4,0,0,0,0,1,1,0,0,0,VVG,1
1609,2310859,start,realise,7,0,0,1,0,0,0,1,0,0,VV,0
1609,2311024,start,fly,3,0,0,1,0,0,0,1,0,0,VVG,1
1609,2311347,start,make,4,0,1,0,1,0,1,0,0,0,VV,0
1609,2312690,start,report,6,0,0,0,0,1,1,0,0,0,VVG,1
1610,2312927,start,laugh,5,0,0,1,0,0,0,1,0,0,VV,0
1610,2313288,start,clear,5,0,1,0,1,0,0,1,0,0,VV,0
1610,2313382,start,shout,5,0,0,1,0,0,0,1,0,0,VV,0
1610,2313677,start,tremble,7,0,0,1,0,0,0,1,0,0,VV,0
1610,2313886,start,join,4,0,0,1,0,0,1,0,0,0,VV,0
1610,2313983,start,worry,5,0,0,1,0,0,0,0,0,0,VV,0
1610,2314238,start,climb,5,1,0,0,1,0,0,1,0,0,VV,0
1610,2314738,start,shout,5,0,0,0,0,1,0,0,0,1,VVG,1
1610,2314772,start,run,3,0,1,0,1,0,0,1,0,0,VVG,1
1610,2314861,start,ask,3,0,1,0,1,0,1,0,0,0,VVG,1
1610,2314949,start,cry,3,0,0,1,0,0,0,1,0,0,VV,0
1610,2315145,start,swim,4,0,0,1,0,0,0,1,0,0,VV,0
1610,2315297,start,laugh,5,0,0,1,0,0,0,1,0,0,VV,0
1610,2315395,start,cry,3,0,0,0,0,1,0,1,0,0,VV,0
1610,2315539,start,yap,3,0,0,0,0,1,1,0,0,0,VVG,1
1610,2315550,start,think,5,0,0,1,0,0,1,0,0,0,VVG,1
1610,2315678,start,sing,4,0,0,1,0,0,0,1,0,0,VV,0
1610,2316080,start,cry,3,0,0,1,0,0,0,1,0,0,VV,0
1612,2318479,start,walk,4,0,0,0,0,1,0,1,0,0,VV,0
1612,2318701,hate,see,3,0,1,0,1,0,0,1,0,0,VV,0
1612,2318774,hate,admit,5,0,0,1,0,0,1,0,0,0,VV,0
1612,2318839,start,wander,6,0,0,1,0,0,0,1,0,0,VV,0
1612,2318956,start,join,4,0,0,1,0,0,0,1,0,0,VV,0
1612,2319003,start,walk,4,0,0,0,0,1,0,1,0,0,VV,0
1612,2319009,start,look,4,0,0,0,0,1,0,1,0,0,VV,0
1612,2319080,start,ascend,6,1,0,0,1,0,0,1,0,0,VV,0
1612,2319526,start,gather,6,0,1,0,1,0,0,1,0,0,VVG,1
1612,2319527,start,drag,4,0,1,0,1,0,0,1,0,0,VV,0
1612,2319554,start,moan,4,0,0,1,0,0,1,0,0,0,VV,0
1612,2319555,start,make,4,0,0,1,0,0,0,1,0,0,VV,0
1612,2319653,start,flatter,7,0,0,0,0,1,1,0,0,0,VV,0
1612,2319701,start,take,4,0,0,1,0,0,1,0,0,0,VVG,1
1614,2321940,start,go,2,0,1,0,1,0,0,1,0,0,VV,0
1614,2321940,start,look,4,0,0,0,0,1,0,1,0,0,VVG,1
1614,2322020,start,notice,6,0,1,0,1,0,1,0,0,0,VV,0
1614,2322057,start,spend,5,0,1,0,1,0,0,0,0,0,VVG,1
1614,2322090,start,think,5,0,0,0,0,1,0,1,0,0,VV,0
1614,2322118,start,get,3,0,0,1,0,0,0,1,0,0,VV,0
1615,2323507,start,bring,5,0,1,0,1,0,1,0,0,0,VVG,1
1616,2324891,start,follow,6,0,0,0,0,1,1,0,0,0,VV,0
1616,2325239,start,crumble,7,0,0,1,0,0,1,0,0,0,VVG,1
1616,2325528,start,specialise,10,0,0,0,0,1,0,1,0,0,VV,0
1616,2326230,start,rattle,6,0,0,1,0,0,1,0,0,0,VVG,1
1616,2326486,start,add,3,0,1,0,1,0,1,0,0,0,VVG,1
1617,2326516,hate,go,2,0,0,0,0,1,0,1,0,0,VVG,1
1617,2326620,hate,sit,3,0,0,1,0,0,0,1,0,0,VVG,1
1618,2329658,start,worry,5,0,0,0,0,1,0,1,0,0,VVG,1
1618,2329753,start,examine,7,0,0,1,0,0,0,1,0,0,VV,0
1619,2330227,start,write,5,0,0,0,0,1,0,1,0,0,VVG,1
1619,2331245,start,prepare,7,0,1,0,1,0,0,1,0,0,VV,0
1619,2331287,start,eat,3,0,1,0,1,0,0,1,0,0,VVG,1
1619,2331352,start,work,4,0,0,0,0,1,0,0,0,0,VVG,1
1620,2332000,start,claim,5,0,0,1,0,0,0,1,0,0,VVG,1
1620,2332267,start,drip,4,0,0,0,0,1,0,1,0,0,VV,0
1620,2332541,start,argue,5,0,0,0,0,1,0,1,0,0,VVG,1
1620,2332542,start,fall,4,0,0,0,0,1,0,1,0,0,VVG,1
1620,2333295,start,go,2,0,0,0,0,1,0,1,0,0,VVG,1
1620,2333295,start,go,2,0,0,1,0,0,0,1,0,0,VVG,1
1620,2333352,start,negotiate,9,0,0,0,0,1,1,0,0,0,VVG,1
1620,2333476,start,work,4,0,0,0,0,1,1,0,0,0,VVG,1
1620,2333550,start,keep,4,0,1,0,1,0,0,1,0,0,VVG,1
1621,2334227,start,move,4,0,0,0,0,1,1,0,0,0,VV,0
1622,2335054,start,read,4,0,1,0,1,0,1,0,0,0,VVG,1
1623,2336372,start,deal,4,0,0,0,0,1,0,1,0,0,VVG,1
1623,2336373,start,ring,4,0,0,0,0,1,0,1,0,0,VVG,1
1623,2336574,start,sell,4,1,0,0,1,0,1,0,0,0,VVG,1
1623,2336665,start,speak,5,0,0,1,0,0,1,0,0,0,VVG,1
1623,2336697,start,get,3,0,0,1,0,0,0,1,0,0,VVG,1
1623,2336758,start,shift,5,0,1,0,1,0,0,0,0,0,VVG,1
1623,2336806,start,beat,4,0,1,0,1,0,0,0,0,1,VVG,1
1623,2336828,start,wear,4,0,1,0,0,1,0,1,0,0,VVG,1
1623,2336843,start,come,4,0,0,1,0,0,0,0,0,1,VVG,1
1623,2336843,start,drift,5,0,0,1,0,0,0,0,0,1,VVG,1
1623,2336958,start,work,4,0,1,0,1,0,0,1,0,0,VVG,1
1623,2337055,start,pace,4,0,1,0,1,0,0,1,0,0,VV,0
1623,2337143,start,pace,4,0,1,0,1,0,0,1,0,0,VVG,1
1623,2337192,start,ask,3,0,0,0,0,1,1,0,0,0,VVG,1
1623,2337199,start,rise,4,0,0,1,0,0,0,1,0,0,VV,0
1623,2337342,start,crave,5,0,1,0,1,0,1,0,0,0,VV,0
1623,2337562,start,copy,4,0,1,0,1,0,0,1,0,0,VVG,1
1623,2337579,start,work,4,0,0,0,0,1,0,1,0,0,VVG,1
1623,2337650,start,stay,4,0,0,1,0,0,0,1,0,0,VVG,1
1623,2337773,start,ring,4,0,1,0,1,0,0,1,0,0,VVG,1
1623,2337997,start,look,4,0,0,0,0,1,0,1,0,0,VVG,1
1623,2338230,start,get,3,0,1,1,0,0,0,1,0,0,VVG,1
1624,2339509,start,draw,4,0,1,0,1,0,0,1,0,0,VVG,1
1625,2339920,start,read,4,1,0,0,1,0,1,0,0,0,VV,0
1626,2340007,start,travel,6,0,0,0,0,1,0,1,0,0,VVG,1
1627,2341467,start,feel,4,0,0,1,0,0,0,1,0,0,VVG,1
1627,2341727,start,sprout,6,0,1,0,1,0,0,1,0,0,VVG,1
1627,2341745,start,clear,5,0,0,1,0,0,0,1,0,0,VVG,1
1627,2342239,hate,scrimp,6,0,0,1,0,0,1,0,0,0,VVG,1
1627,2342239,hate,grab,4,0,0,1,0,0,1,0,0,0,VVG,1
1627,2342240,start,talk,4,0,0,0,0,1,0,1,0,0,VVG,1
1628,2343799,start,talk,4,0,0,0,0,1,1,0,0,0,VV,0
1628,2343934,start,appraise,8,0,1,0,1,0,1,0,0,0,VVG,1
1629,2344907,start,pronounce,9,0,1,0,1,0,1,0,0,0,VVG,1
